Airport,Origin,Passengers
DEN,NGU,0.0
DEN,NRT,66685.0
DEN,OAK,212709.0
DEN,OGG,55959.0
DEN,OKC,274261.0
DEN,OMA,326965.0
DEN,ONT,239731.0
DEN,ORD,1025030.0
DEN,ORF,35943.0
DEN,PDX,513145.0
DEN,PHL,393740.0
DEN,PHX,1066288.0
DEN,PIT,179653.0
DEN,PNS,20612.0
DEN,PRC,4863.0
DEN,PSP,115400.0
DEN,PTY,27094.0
DEN,PUB,12642.0
DEN,PVD,26624.0
DEN,PVR,83075.0
DEN,PWM,9652.0
DEN,RDU,227299.0
DEN,RIC,47972.0
DEN,RNO,220831.0
DEN,ROW,0.0
DEN,RSW,75174.0
DEN,SAF,40787.0
DEN,SAN,624913.0
DEN,SAT,250382.0
DEN,SAV,9526.0
DEN,SEA,930591.0
DEN,SFO,920189.0
DEN,SHV,13603.0
DEN,SJC,350328.0
DEN,SJD,80485.0
DEN,SLC,864689.0
DEN,SMF,371552.0
DEN,SNA,482568.0
DEN,STL,398008.0
DEN,SUX,0.0
DEN,SYR,7378.0
DEN,TEB,2.0
DEN,TLC,27.0
DEN,TPA,323443.0
DEN,TUL,188441.0
DEN,TUS,201628.0
DEN,TYS,48293.0
DEN,YEG,45919.0
DEN,YOW,54.0
DEN,YUL,32150.0
DEN,YVR,118456.0
DEN,YWG,23733.0
DEN,YYC,124971.0
DEN,YYZ,123504.0
DEN,ZRH,7668.0
DET,ALB,1.0
DET,BNA,5.0
DET,HPN,0.0
DET,PHL,1.0
DET,TEB,5.0
DFW,ABI,79377.0
DFW,ABQ,281383.0
DFW,ACT,55799.0
DFW,AEX,33729.0
DFW,AGS,586.0
DFW,AGU,29369.0
DFW,AMA,118093.0
DFW,AMS,31409.0
DFW,ANC,19096.0
DFW,ATL,908683.0
DFW,AUA,245.0
DFW,AUH,17859.0
DFW,AUS,546165.0
DFW,BDL,86491.0
DFW,BFI,0.0
DFW,BHM,102542.0
DFW,BJX,48731.0
DFW,BNA,334003.0
DFW,BOG,38236.0
DFW,BOI,59217.0
DFW,BOS,448567.0
DFW,BPT,27220.0
DFW,BRO,55541.0
DFW,BTR,100076.0
DFW,BUF,1272.0
DFW,BUR,64.0
DFW,BWI,211769.0
DFW,BZE,37828.0
DFW,CAE,55940.0
DFW,CDG,73883.0
DFW,CHA,46507.0
DFW,CHS,89663.0
DFW,CLE,186801.0
DFW,CLL,47135.0
DFW,CLT,553194.0
DFW,CMH,172367.0
DFW,CNM,1952.0
DFW,COS,198044.0
DFW,COU,44774.0
DFW,CRP,113014.0
DFW,CUN,374626.0
DFW,CUU,25423.0
DFW,CVG,183263.0
DFW,CYS,1597.0
DFW,CZM,50447.0
DFW,DAL,107.0
DFW,DAY,81837.0
DFW,DCA,441818.0
DFW,DEN,789453.0
DFW,DFW,44.0
DFW,DMM,0.0
DFW,DOH,102128.0
DFW,DRO,55297.0
DFW,DRT,2659.0
DFW,DSM,120360.0
DFW,DTW,418642.0
DFW,DXB,98499.0
DFW,ELD,3635.0
DFW,ELP,277451.0
DFW,ENV,146.0
DFW,EWR,383253.0
DFW,EYW,986.0
DFW,FAT,100527.0
DFW,FCO,46322.0
DFW,FLL,426646.0
DFW,FOE,170.0
DFW,FPO,304.0
DFW,FRA,152993.0
DFW,FSM,59875.0
DFW,GCK,24937.0
DFW,GCM,21199.0
DFW,GDL,96221.0
DFW,GEG,50195.0
DFW,GGG,24508.0
DFW,GIG,2822.0
DFW,GNV,111.0
DFW,GRB,0.0
DFW,GRK,98899.0
DFW,GRR,71663.0
DFW,GRU,87590.0
DFW,GTF,0.0
DFW,GUA,54789.0
DFW,HHN,0.0
DFW,HKG,90908.0
DFW,HNL,166492.0
DFW,HOU,131007.0
DFW,HRL,0.0
DFW,HRO,3734.0
DFW,IAD,254520.0
DFW,IAH,606969.0
DFW,ICT,159872.0
DFW,ILM,2220.0
DFW,IND,209884.0
DFW,JAN,98590.0
DFW,JAX,169532.0
DFW,JFK,146201.0
DFW,KEF,50155.0
DFW,KIN,166.0
DFW,KOA,27623.0
DFW,LAS,741051.0
DFW,LAX,1131020.0
DFW,LBB,130880.0
DFW,LCH,29261.0
DFW,LCK,145.0
DFW,LFT,62524.0
DFW,LGA,756734.0
DFW,LGB,66.0
DFW,LGG,0.0
DFW,LHR,331176.0
DFW,LIH,5490.0
DFW,LIM,53694.0
DFW,LIR,14101.0
DFW,LIT,161608.0
DFW,LRD,42158.0
DFW,LUX,0.0
DFW,MAD,71916.0
DFW,MAF,116885.0
DFW,MBJ,41687.0
DFW,MCI,253194.0
DFW,MCO,645665.0
DFW,MDT,0.0
DFW,MDW,57.0
DFW,MEM,216104.0
DFW,MEX,307313.0
DFW,MFE,154685.0
DFW,MGA,3651.0
DFW,MIA,608829.0
DFW,MID,125.0
DFW,MKE,137388.0
DFW,MLB,63.0
DFW,MLM,19341.0
DFW,MLU,32812.0
DFW,MOB,49685.0
DFW,MSN,62927.0
DFW,MSP,468657.0
DFW,MSY,325997.0
DFW,MTY,91327.0
DFW,MYR,8917.0
DFW,MZT,17911.0
DFW,NAS,19788.0
DFW,NJK,0.0
DFW,NRT,221801.0
DFW,NTU,0.0
DFW,OAK,62850.0
DFW,OAX,422.0
DFW,OGG,124823.0
DFW,OKC,314527.0
DFW,OKO,0.0
DFW,OMA,148769.0
DFW,ONT,248297.0
DFW,ORD,1084932.0
DFW,ORF,93377.0
DFW,PAM,0.0
DFW,PBC,11002.0
DFW,PBI,105220.0
DFW,PDX,276543.0
DFW,PEK,70754.0
DFW,PHL,533535.0
DFW,PHX,659757.0
DFW,PIE,57.0
DFW,PIT,202253.0
DFW,PLS,4850.0
DFW,PNS,130771.0
DFW,POB,0.0
DFW,PSP,98372.0
DFW,PTY,126.0
DFW,PUJ,18561.0
DFW,PVR,119659.0
DFW,QRO,39635.0
DFW,RDU,235131.0
DFW,RIC,114798.0
DFW,RIV,0.0
DFW,RNO,112158.0
DFW,ROC,7.0
DFW,ROW,40904.0
DFW,RSW,143758.0
DFW,RTB,5473.0
DFW,SAF,57679.0
DFW,SAL,35758.0
DFW,SAN,498635.0
DFW,SAT,511004.0
DFW,SAV,78280.0
DFW,SCL,74073.0
DFW,SEA,620147.0
DFW,SFO,596013.0
DFW,SHV,93526.0
DFW,SJC,191516.0
DFW,SJD,154411.0
DFW,SJO,51052.0
DFW,SJT,54032.0
DFW,SJU,85569.0
DFW,SLC,430886.0
DFW,SLP,35990.0
DFW,SMF,243579.0
DFW,SNA,388901.0
DFW,SPS,38186.0
DFW,STL,273469.0
DFW,SUX,14338.0
DFW,SVN,0.0
DFW,SWF,0.0
DFW,SYD,130384.0
DFW,SZX,82.0
DFW,TEB,3.0
DFW,TLH,40912.0
DFW,TPA,368864.0
DFW,TRC,14064.0
DFW,TUC,0.0
DFW,TUL,295613.0
DFW,TUS,294476.0
DFW,TXK,37928.0
DFW,TYR,48399.0
DFW,TYS,74381.0
DFW,UIO,18294.0
DFW,VPS,124007.0
DFW,YHM,0.0
DFW,YIP,0.0
DFW,YQB,185.0
DFW,YQX,261.0
DFW,YUL,40000.0
DFW,YVR,134215.0
DFW,YYC,51362.0
DFW,YYZ,173143.0
DFW,ZCL,4335.0
DFW,ZIH,1906.0
DGO,LAX,5641.0
DGO,MDW,11862.0
DHN,ATL,52517.0
DHN,CLT,0.0
DHN,MIA,0.0
DHN,ORD,0.0
DHN,TPA,0.0
DHN,YIP,0.0
DKR,BGR,132.0
DKR,ELP,164.0
DLC,GUM,292.0
DLG,ADQ,5.0
DLG,AKN,6265.0
DLG,ANC,28033.0
DLG,BET,159.0
DLG,BRW,0.0
DLG,CDB,90.0
DLG,DLG,0.0
DLG,DUT,45.0
DLG,EHM,0.0
DLG,GAL,5.0
DLG,HOM,0.0
DLG,ILI,44.0
DLG,MCG,1.0
DLG,MRI,0.0
DLG,OME,0.0
DLG,OTZ,0.0
DLG,PCA,0.0
DLG,SCC,0.0
DLG,SNP,78.0
DLG,SVW,9.0
DLH,AEX,0.0
DLH,ANC,199.0
DLH,ANR,6.0
DLH,BDL,147.0
DLH,BOS,276.0
DLH,CVG,76.0
DLH,DAL,113.0
DLH,DCA,168.0
DLH,DEN,71.0
DLH,DTW,0.0
DLH,ENV,704.0
DLH,GFK,35.0
DLH,GRB,41.0
DLH,IAD,67.0
DLH,INL,50.0
DLH,ISN,32.0
DLH,JFK,90.0
DLH,LAS,155.0
DLH,LBG,4.0
DLH,LNK,0.0
DLH,MIA,132.0
DLH,MOT,30.0
DLH,MSP,74230.0
DLH,OMA,52.0
DLH,ORD,58358.0
DLH,PHL,143.0
DLH,PIT,144.0
DLH,SFO,313.0
DLH,TPA,85.0
DLH,YEG,69.0
DLH,YWG,223.0
DLH,YYZ,58.0
DLH,ZRH,4.0
DMA,GRK,181.0
DNA,ANC,0.0
DNA,BFI,0.0
DNA,UAM,0.0
DOH,ATL,89326.0
DOH,BOS,79250.0
DOH,DFW,95529.0
DOH,IAD,87344.0
DOH,IAH,73698.0
DOH,JFK,173563.0
DOH,LAX,72070.0
DOH,MIA,75466.0
DOH,ORD,105866.0
DOH,PHL,76202.0
DOH,RDU,79.0
DOM,SJU,5200.0
DOV,ATL,0.0
DOV,CAE,112.0
DOV,CVG,0.0
DOV,DOV,0.0
DOV,EWR,79.0
DOV,HHN,0.0
DOV,JFK,0.0
DOV,LAX,0.0
DOV,LGG,0.0
DOV,LSV,0.0
DOV,MEM,0.0
DOV,MIA,0.0
DOV,ORD,0.0
DOV,PHL,0.0
DOV,QRO,0.0
DOV,RSW,0.0
DOV,SHV,0.0
DOV,SPM,0.0
DOV,SUU,0.0
DOV,UAM,0.0
DPA,ABQ,4.0
DPA,BOS,4.0
DPA,DAY,7.0
DPA,FLL,0.0
DPA,IAD,4.0
DPA,LAS,18.0
DPA,LIT,0.0
DPA,LUK,0.0
DPA,MDW,0.0
DPA,MIA,3.0
DPA,MSN,0.0
DPA,PBI,11.0
DPA,TEB,11.0
DPA,TUL,0.0
DPA,UGN,0.0
DPA,YIP,0.0
DPA,YYZ,0.0
DRO,ABQ,149.0
DRO,ATL,69.0
DRO,DEN,98368.0
DRO,DFW,56111.0
DRO,ELP,69.0
DRO,FAT,50.0
DRO,FMN,0.0
DRO,LAX,459.0
DRO,LBB,44.0
DRO,MAF,42.0
DRO,PHX,33171.0
DRO,PUB,0.0
DRO,TUL,33.0
DRO,TUS,0.0
DRT,BNA,5.0
DRT,DFW,2632.0
DRT,ELP,0.0
DRT,LRD,0.0
DRT,SAT,0.0
DRT,SLW,0.0
DRT,VCV,0.0
DRT,YIP,0.0
DSM,ABQ,340.0
DSM,ACT,164.0
DSM,ATL,130250.0
DSM,AUS,296.0
DSM,BIF,113.0
DSM,BNA,129.0
DSM,BUF,0.0
DSM,BWI,59.0
DSM,CAE,0.0
DSM,CLE,0.0
DSM,CLL,89.0
DSM,CLT,57910.0
DSM,CMH,70.0
DSM,COU,45.0
DSM,CVG,33.0
DSM,DAY,54.0
DSM,DCA,19732.0
DSM,DEN,147623.0
DSM,DFW,122936.0
DSM,DTW,60919.0
DSM,ELP,151.0
DSM,EWR,12501.0
DSM,FLL,0.0
DSM,FTW,63.0
DSM,GRB,90.0
DSM,HOU,139.0
DSM,IAD,391.0
DSM,IAH,35729.0
DSM,IND,151.0
DSM,JAX,0.0
DSM,LAS,80008.0
DSM,LAX,2894.0
DSM,LBB,196.0
DSM,LGA,19136.0
DSM,LIT,0.0
DSM,MCI,830.0
DSM,MCO,16923.0
DSM,MDW,235.0
DSM,MEM,0.0
DSM,MIA,330.0
DSM,MKE,53.0
DSM,MSP,98375.0
DSM,MSY,155.0
DSM,OAK,245.0
DSM,OKC,488.0
DSM,OMA,379.0
DSM,ONT,0.0
DSM,ORD,228679.0
DSM,PBI,144.0
DSM,PHL,25506.0
DSM,PHX,100691.0
DSM,PIE,19624.0
DSM,PNS,49.0
DSM,RDU,73.0
DSM,RIC,88.0
DSM,RIV,0.0
DSM,SAN,240.0
DSM,SAT,1238.0
DSM,SFO,10726.0
DSM,SJC,139.0
DSM,SLC,17471.0
DSM,SNA,325.0
DSM,STL,79780.0
DSM,SWF,94.0
DSM,TEB,3.0
DSM,TLH,7.0
DSM,TPA,176.0
DSM,YIP,0.0
DSM,YMX,3.0
DSM,YYZ,64.0
DTW,ACC,166.0
DTW,ACY,907.0
DTW,AEX,54.0
DTW,ALB,74863.0
DTW,AMM,7189.0
DTW,AMS,300314.0
DTW,ARN,256.0
DTW,ATL,849750.0
DTW,AUS,113410.0
DTW,BCN,212.0
DTW,BDL,145531.0
DTW,BED,163.0
DTW,BGR,19.0
DTW,BHM,49692.0
DTW,BJX,5550.0
DTW,BNA,268961.0
DTW,BOI,0.0
DTW,BOS,436251.0
DTW,BRO,0.0
DTW,BRU,361.0
DTW,BTV,42765.0
DTW,BUF,107861.0
DTW,BWI,366914.0
DTW,CAE,0.0
DTW,CDG,184192.0
DTW,CHA,18678.0
DTW,CHS,31920.0
DTW,CLE,109295.0
DTW,CLT,300020.0
DTW,CMH,114440.0
DTW,CUN,127701.0
DTW,CVG,108254.0
DTW,CZM,1523.0
DTW,DAL,50149.0
DTW,DAY,52273.0
DTW,DCA,292160.0
DTW,DEN,458812.0
DTW,DFW,421397.0
DTW,DLH,0.0
DTW,DSM,59172.0
DTW,DTW,0.0
DTW,EDI,138.0
DTW,EFD,0.0
DTW,EWR,278967.0
DTW,FCO,53823.0
DTW,FLL,440443.0
DTW,FPO,0.0
DTW,FRA,160410.0
DTW,FTW,100.0
DTW,GCM,2110.0
DTW,GEG,0.0
DTW,GRB,63336.0
DTW,GRR,174836.0
DTW,GRU,27476.0
DTW,HKG,283.0
DTW,HND,274.0
DTW,HPN,52532.0
DTW,IAD,145300.0
DTW,IAH,295137.0
DTW,IND,142860.0
DTW,ISP,3136.0
DTW,JAX,26645.0
DTW,JFK,108397.0
DTW,KEF,23501.0
DTW,LAN,54285.0
DTW,LAS,530816.0
DTW,LAX,453216.0
DTW,LCK,0.0
DTW,LGA,497628.0
DTW,LGW,643.0
DTW,LHR,91284.0
DTW,LIT,11697.0
DTW,LNK,0.0
DTW,LRD,0.0
DTW,LTN,4.0
DTW,MAN,226.0
DTW,MBJ,9099.0
DTW,MCI,166484.0
DTW,MCO,636116.0
DTW,MDT,55866.0
DTW,MDW,228488.0
DTW,MEM,67056.0
DTW,MEX,71869.0
DTW,MIA,201670.0
DTW,MKE,160512.0
DTW,MQT,20286.0
DTW,MSN,138868.0
DTW,MSP,433120.0
DTW,MSY,147678.0
DTW,MTY,47727.0
DTW,MUC,31108.0
DTW,MXP,304.0
DTW,MYR,62908.0
DTW,NAS,3133.0
DTW,NCE,8.0
DTW,NGO,41176.0
DTW,NGU,0.0
DTW,NRT,99869.0
DTW,OAK,34950.0
DTW,OKC,26476.0
DTW,OMA,64080.0
DTW,ONT,111.0
DTW,ORD,504225.0
DTW,ORF,59867.0
DTW,PBG,0.0
DTW,PBI,49179.0
DTW,PDX,98232.0
DTW,PEK,80375.0
DTW,PHL,306262.0
DTW,PHX,374246.0
DTW,PIT,118610.0
DTW,PUJ,13962.0
DTW,PVD,86720.0
DTW,PVR,10761.0
DTW,PWM,61189.0
DTW,QRO,2516.0
DTW,RDU,148238.0
DTW,RIC,65815.0
DTW,ROC,77803.0
DTW,RSW,297637.0
DTW,SAN,166174.0
DTW,SAT,66514.0
DTW,SAV,16679.0
DTW,SEA,401418.0
DTW,SFO,280990.0
DTW,SJC,6203.0
DTW,SJD,10458.0
DTW,SJO,276.0
DTW,SJU,0.0
DTW,SLC,225775.0
DTW,SLW,0.0
DTW,SMF,0.0
DTW,SNA,46133.0
DTW,STI,144.0
DTW,STL,204125.0
DTW,SWF,29037.0
DTW,SYR,74398.0
DTW,TEB,7.0
DTW,TLV,272.0
DTW,TPA,334496.0
DTW,TTN,19438.0
DTW,TUL,10687.0
DTW,TUS,0.0
DTW,TYS,55780.0
DTW,VKO,2.0
DTW,YEG,79.0
DTW,YFB,139.0
DTW,YHM,3.0
DTW,YIP,0.0
DTW,YKF,0.0
DTW,YMX,0.0
DTW,YOW,28607.0
DTW,YQB,3.0
DTW,YQG,0.0
DTW,YQY,40.0
DTW,YUL,87245.0
DTW,YVR,3514.0
DTW,YWG,52.0
DTW,YXU,4.0
DTW,YYC,56.0
DTW,YYR,0.0
DTW,YYZ,153094.0
DUB,ATL,56765.0
DUB,BDL,40866.0
DUB,BGR,3.0
DUB,BOS,200476.0
DUB,CLT,33120.0
DUB,CVG,2.0
DUB,DEN,1.0
DUB,DFW,0.0
DUB,EWR,183928.0
DUB,EYW,5.0
DUB,FXE,3.0
DUB,HPN,5.0
DUB,IAD,109154.0
DUB,JFK,298535.0
DUB,LAX,64543.0
DUB,MCO,50845.0
DUB,MIA,30229.0
DUB,ORD,221183.0
DUB,PHL,103046.0
DUB,PVD,29796.0
DUB,SEA,25676.0
DUB,SFO,81007.0
DUB,SWF,87630.0
DUB,TEB,17.0
DUS,ATL,64675.0
DUS,EWR,53686.0
DUS,HPN,1.0
DUS,JFK,39529.0
DUS,MIA,25443.0
DUS,RSW,19072.0
DUT,ADK,11.0
DUT,ADQ,0.0
DUT,AKN,560.0
DUT,ANC,25501.0
DUT,BET,0.0
DUT,CDB,804.0
DUT,DLG,176.0
DUT,DUT,97.0
DUT,ILI,0.0
DUT,SNP,30.0
DXB,BOS,111710.0
DXB,DFW,93272.0
DXB,EWR,55792.0
DXB,FLL,51860.0
DXB,IAD,139880.0
DXB,IAH,119948.0
DXB,JFK,336293.0
DXB,LAX,141089.0
DXB,MCO,70045.0
DXB,MEM,0.0
DXB,ORD,99624.0
DXB,SEA,112845.0
DXB,SFO,151794.0
DYS,LAS,0.0
DYU,JFK,30.0
ECG,ECG,0.0
ECG,PHF,0.0
EDF,ANC,0.0
EDF,BET,0.0
EDF,NRT,0.0
EDF,OME,0.0
EDF,ORD,0.0
EDF,OTZ,0.0
EDI,BDL,1945.0
EDI,EWR,52483.0
EDI,IAD,17350.0
EDI,JFK,64672.0
EDI,LAX,2.0
EDI,ORD,25314.0
EDI,PVD,17038.0
EDI,SWF,33985.0
EDI,TEB,3.0
EDI,TUL,30.0
EDW,SAN,23.0
EFD,BOS,105.0
EFD,CMH,11.0
EFD,CRP,1.0
EFD,CXO,0.0
EFD,GUA,141.0
EFD,JAX,0.0
EFD,LGB,0.0
EFD,MGA,53.0
EFD,SAT,126.0
EHM,ANC,3.0
EHM,BET,71.0
EIL,CVG,0.0
EIL,TAE,107.0
EIS,SIG,47.0
EIS,SJU,25604.0
EIS,STT,55.0
EIS,STX,0.0
ELD,DFW,3434.0
ELH,ATL,8284.0
ELH,BUR,10.0
ELH,CLT,142.0
ELH,FLL,22616.0
ELH,LAX,2.0
ELH,MCO,2153.0
ELH,MIA,12766.0
ELH,ORL,4.0
ELH,TEB,40.0
ELH,VRB,0.0
ELP,ABQ,840.0
ELP,AEX,1038.0
ELP,AMA,17.0
ELP,ATL,106671.0
ELP,AUS,90098.0
ELP,BFI,653.0
ELP,BGR,82.0
ELP,BHM,156.0
ELP,BIF,0.0
ELP,BOI,0.0
ELP,BRO,58.0
ELP,BTR,0.0
ELP,BWI,135.0
ELP,BZE,77.0
ELP,CHA,0.0
ELP,COS,56.0
ELP,CUN,159.0
ELP,CUU,44.0
ELP,CVG,0.0
ELP,CYS,131.0
ELP,DAL,159306.0
ELP,DAY,0.0
ELP,DEN,95041.0
ELP,DFW,271484.0
ELP,DKR,49.0
ELP,ELP,15.0
ELP,ENV,167.0
ELP,FLL,0.0
ELP,FYV,42.0
ELP,GUA,275.0
ELP,GUM,163.0
ELP,HHR,8.0
ELP,HMO,0.0
ELP,HNL,38.0
ELP,HOU,110227.0
ELP,IAH,112370.0
ELP,ICT,0.0
ELP,JAN,147.0
ELP,LAS,99206.0
ELP,LAX,117970.0
ELP,LBB,0.0
ELP,LIR,33.0
ELP,LIT,0.0
ELP,LRD,0.0
ELP,MAF,427.0
ELP,MCI,229.0
ELP,MCO,0.0
ELP,MDW,158.0
ELP,MEM,172.0
ELP,MFE,195.0
ELP,MIA,996.0
ELP,MKE,142.0
ELP,MLU,152.0
ELP,MSP,0.0
ELP,MSY,132.0
ELP,OAK,152.0
ELP,OKC,149.0
ELP,OMA,15.0
ELP,ONT,0.0
ELP,ORD,87902.0
ELP,PDX,77.0
ELP,PHX,251100.0
ELP,PIT,365.0
ELP,PVR,162.0
ELP,QRO,0.0
ELP,ROW,0.0
ELP,SAN,10707.0
ELP,SAP,31.0
ELP,SAT,82393.0
ELP,SAV,153.0
ELP,SEA,0.0
ELP,SFO,140.0
ELP,SHV,0.0
ELP,SJC,153.0
ELP,SJD,53.0
ELP,SLC,3998.0
ELP,SLW,0.0
ELP,SMF,0.0
ELP,TLC,0.0
ELP,TPA,10.0
ELP,TUL,0.0
ELP,TUS,523.0
ELP,TYS,168.0
ELP,YHM,0.0
ELP,YIP,0.0
ELP,YYC,0.0
ELP,YYZ,2.0
EMA,ATL,0.0
EMA,CVG,0.0
EMA,EWR,206.0
EMA,JFK,0.0
EMA,LCK,0.0
EMA,PHL,0.0
EMA,TUS,0.0
ENA,ADQ,328.0
ENA,AKN,2.0
ENA,ANC,88945.0
ENA,BET,20.0
ENA,CDB,0.0
ENA,DLG,9.0
ENA,ENA,136.0
ENA,FAI,0.0
ENA,HOM,33.0
ENA,ILI,4.0
ENA,UNK,0.0
ENV,ABI,105.0
ENV,ABQ,149.0
ENV,ACT,144.0
ENV,AEX,0.0
ENV,AMA,542.0
ENV,AUS,709.0
ENV,BLI,2269.0
ENV,BOI,422.0
ENV,COS,150.0
ENV,CPR,479.0
ENV,CRP,1125.0
ENV,CYS,415.0
ENV,DEN,819.0
ENV,DFW,146.0
ENV,DLH,563.0
ENV,ELP,144.0
ENV,ENV,149.0
ENV,FOE,120.0
ENV,GEG,694.0
ENV,GFK,432.0
ENV,GRB,438.0
ENV,GRK,701.0
ENV,GTF,559.0
ENV,HLN,268.0
ENV,HRL,725.0
ENV,ICT,392.0
ENV,LAX,0.0
ENV,LBB,1161.0
ENV,LNK,429.0
ENV,LRD,271.0
ENV,MAF,433.0
ENV,MKE,292.0
ENV,MOT,671.0
ENV,MSN,136.0
ENV,MSP,969.0
ENV,OKC,392.0
ENV,PDX,429.0
ENV,PUB,138.0
ENV,SAT,1264.0
ENV,SEA,563.0
ENV,SLC,149.0
ENV,SPS,223.0
ENV,SUX,256.0
ENV,TUL,383.0
ERF,BED,1.0
ESB,TEB,4.0
ESE,AUS,4.0
ESE,TUS,0.0
ETZ,TEB,4.0
EWN,ATL,28486.0
EWN,CHS,34.0
EWN,CLT,80959.0
EWN,ILM,68.0
EWN,RDU,42.0
EWR,ACK,7055.0
EWR,ACY,1188.0
EWR,ADD,40959.0
EWR,AEX,409.0
EWR,ALB,72081.0
EWR,AMS,78434.0
EWR,ANC,2207.0
EWR,ANU,14217.0
EWR,ARN,98190.0
EWR,ATL,690635.0
EWR,AUA,113361.0
EWR,AUS,223279.0
EWR,BCN,162437.0
EWR,BDL,42155.0
EWR,BED,197.0
EWR,BEY,7.0
EWR,BFS,161.0
EWR,BGI,2972.0
EWR,BGR,31971.0
EWR,BHX,4485.0
EWR,BIM,1513.0
EWR,BNA,138964.0
EWR,BOG,48479.0
EWR,BOM,188190.0
EWR,BON,6029.0
EWR,BOS,523674.0
EWR,BQN,48338.0
EWR,BRO,0.0
EWR,BRU,84503.0
EWR,BTV,82297.0
EWR,BUF,104194.0
EWR,BWI,45410.0
EWR,BZE,3568.0
EWR,CDG,156997.0
EWR,CGN,0.0
EWR,CHA,16107.0
EWR,CHS,99210.0
EWR,CLE,123314.0
EWR,CLT,470600.0
EWR,CMH,100222.0
EWR,COS,156.0
EWR,CPH,108982.0
EWR,CUN,191254.0
EWR,CVG,153360.0
EWR,CVJ,30.0
EWR,CZM,0.0
EWR,DAL,288.0
EWR,DAY,22019.0
EWR,DCA,108245.0
EWR,DEL,84340.0
EWR,DEN,505737.0
EWR,DFW,378014.0
EWR,DSM,13337.0
EWR,DTW,278608.0
EWR,DUB,181032.0
EWR,DUS,53722.0
EWR,DXB,57110.0
EWR,EDI,53344.0
EWR,EMA,205.0
EWR,EWR,0.0
EWR,EYW,21108.0
EWR,FAB,8.0
EWR,FCO,141357.0
EWR,FLL,867033.0
EWR,FOE,0.0
EWR,FPO,0.0
EWR,FRA,199285.0
EWR,FTW,0.0
EWR,GCM,4729.0
EWR,GDL,0.0
EWR,GIG,2.0
EWR,GLA,22866.0
EWR,GOT,92.0
EWR,GRB,149.0
EWR,GRR,43041.0
EWR,GRU,86867.0
EWR,GUA,21428.0
EWR,GVA,49542.0
EWR,HAM,22692.0
EWR,HAV,39068.0
EWR,HKG,158767.0
EWR,HNL,71762.0
EWR,HPN,0.0
EWR,IAD,195334.0
EWR,IAH,589441.0
EWR,ICT,110.0
EWR,ILM,172.0
EWR,IND,160332.0
EWR,ISP,158.0
EWR,JAX,97082.0
EWR,JFK,1629.0
EWR,KEF,144652.0
EWR,KLU,4.0
EWR,LAN,488.0
EWR,LAS,401496.0
EWR,LAX,832418.0
EWR,LBA,1553.0
EWR,LBB,137.0
EWR,LBG,4.0
EWR,LCK,0.0
EWR,LGA,375.0
EWR,LHR,518921.0
EWR,LIM,38576.0
EWR,LIN,6.0
EWR,LIR,23143.0
EWR,LIS,129721.0
EWR,LNK,27.0
EWR,LTN,19.0
EWR,LUK,4.0
EWR,LYN,9.0
EWR,MAD,79576.0
EWR,MAN,55983.0
EWR,MBJ,62844.0
EWR,MCI,71735.0
EWR,MCO,1059393.0
EWR,MDT,1505.0
EWR,MDW,210348.0
EWR,MEM,40803.0
EWR,MEX,83664.0
EWR,MIA,407099.0
EWR,MKE,52418.0
EWR,MLB,25.0
EWR,MOB,0.0
EWR,MRS,4.0
EWR,MSN,27244.0
EWR,MSP,231737.0
EWR,MSY,178323.0
EWR,MTY,77.0
EWR,MUC,153424.0
EWR,MXP,68813.0
EWR,MYR,95489.0
EWR,NAS,48946.0
EWR,NCE,7.0
EWR,NCL,1684.0
EWR,NRT,96179.0
EWR,OAK,32800.0
EWR,OFF,0.0
EWR,OKC,15423.0
EWR,OLB,2.0
EWR,OMA,37199.0
EWR,ONT,0.0
EWR,OPO,44013.0
EWR,ORD,676919.0
EWR,ORF,64771.0
EWR,ORY,134696.0
EWR,OSL,71278.0
EWR,PBI,417272.0
EWR,PDX,144153.0
EWR,PEK,148336.0
EWR,PHL,8799.0
EWR,PHX,351048.0
EWR,PIE,58.0
EWR,PIT,144614.0
EWR,PLS,36059.0
EWR,POP,32126.0
EWR,POS,10879.0
EWR,PQI,6117.0
EWR,PSP,1160.0
EWR,PTY,62057.0
EWR,PUJ,131039.0
EWR,PVD,53682.0
EWR,PVR,12536.0
EWR,PWM,93956.0
EWR,RAK,145.0
EWR,RDU,289439.0
EWR,RIC,69061.0
EWR,RNO,136.0
EWR,ROC,88441.0
EWR,RSW,255668.0
EWR,RZE,6236.0
EWR,SAL,43852.0
EWR,SAN,238506.0
EWR,SAP,6219.0
EWR,SAT,47935.0
EWR,SAV,93893.0
EWR,SBY,0.0
EWR,SDQ,103066.0
EWR,SEA,318060.0
EWR,SEN,1.0
EWR,SFO,967012.0
EWR,SIN,9652.0
EWR,SJC,74162.0
EWR,SJD,19807.0
EWR,SJO,83431.0
EWR,SJU,191937.0
EWR,SKB,1940.0
EWR,SLC,106721.0
EWR,SMF,30256.0
EWR,SNA,91535.0
EWR,SNN,33490.0
EWR,STI,105975.0
EWR,STL,161050.0
EWR,STN,12686.0
EWR,STT,4526.0
EWR,SWF,3993.0
EWR,SXM,6566.0
EWR,SYR,60337.0
EWR,TEB,0.0
EWR,TIJ,38.0
EWR,TLH,0.0
