Airport,Destination_Region,Month,Passengers
MSN,Domestic,5,90114.0
MSN,Domestic,6,93310.0
MSN,Domestic,7,93058.0
MSN,Domestic,8,102822.0
MSN,Domestic,9,88635.0
MSN,Domestic,10,103686.0
MSN,Domestic,11,93362.0
MSN,Domestic,12,80749.0
MSO,Domestic,1,23205.0
MSO,Domestic,2,21441.0
MSO,Domestic,3,26595.0
MSO,Domestic,4,26026.0
MSO,Domestic,5,34015.0
MSO,Domestic,6,46562.0
MSO,Domestic,7,54274.0
MSO,Domestic,8,51420.0
MSO,Domestic,9,36702.0
MSO,Domestic,10,36051.0
MSO,Domestic,11,32188.0
MSO,Domestic,12,34533.0
MSP,Domestic,1,1309743.0
MSP,Domestic,2,1303080.0
MSP,Domestic,3,1659208.0
MSP,Domestic,4,1512357.0
MSP,Domestic,5,1586419.0
MSP,Domestic,6,1732725.0
MSP,Domestic,7,1794125.0
MSP,Domestic,8,1837724.0
MSP,Domestic,9,1485440.0
MSP,Domestic,10,1579054.0
MSP,Domestic,11,1415566.0
MSP,Domestic,12,1406928.0
MSS,Domestic,1,312.0
MSS,Domestic,2,236.0
MSS,Domestic,3,327.0
MSS,Domestic,4,352.0
MSS,Domestic,5,285.0
MSS,Domestic,6,306.0
MSS,Domestic,7,410.0
MSS,Domestic,8,473.0
MSS,Domestic,9,422.0
MSS,Domestic,10,426.0
MSS,Domestic,11,399.0
MSS,Domestic,12,375.0
MST,International,5,0.0
MSV,Domestic,5,1.0
MSV,Domestic,6,1.0
MSV,Domestic,7,13.0
MSV,Domestic,8,5.0
MSV,Domestic,9,1.0
MSV,Domestic,12,7.0
MSY,Domestic,1,496394.0
MSY,Domestic,2,509854.0
MSY,Domestic,3,624450.0
MSY,Domestic,4,608667.0
MSY,Domestic,5,591612.0
MSY,Domestic,6,576346.0
MSY,Domestic,7,577875.0
MSY,Domestic,8,527449.0
MSY,Domestic,9,494309.0
MSY,Domestic,10,604373.0
MSY,Domestic,11,582644.0
MSY,Domestic,12,544131.0
MTH,Domestic,1,10.0
MTH,Domestic,2,1.0
MTH,Domestic,3,0.0
MTH,Domestic,4,7.0
MTH,Domestic,5,0.0
MTH,Domestic,6,0.0
MTH,Domestic,7,0.0
MTH,Domestic,8,0.0
MTH,Domestic,9,1.0
MTH,Domestic,10,0.0
MTH,Domestic,11,10.0
MTH,Domestic,12,0.0
MTJ,Domestic,1,14729.0
MTJ,Domestic,2,17398.0
MTJ,Domestic,3,17985.0
MTJ,Domestic,4,4543.0
MTJ,Domestic,5,4550.0
MTJ,Domestic,6,11043.0
MTJ,Domestic,7,13903.0
MTJ,Domestic,8,13423.0
MTJ,Domestic,9,7917.0
MTJ,Domestic,10,5771.0
MTJ,Domestic,11,4684.0
MTJ,Domestic,12,17263.0
MTM,Domestic,1,207.0
MTM,Domestic,2,167.0
MTM,Domestic,3,211.0
MTM,Domestic,4,165.0
MTM,Domestic,5,128.0
MTM,Domestic,6,215.0
MTM,Domestic,7,177.0
MTM,Domestic,8,239.0
MTM,Domestic,9,167.0
MTM,Domestic,10,131.0
MTM,Domestic,11,157.0
MTM,Domestic,12,132.0
MTN,Domestic,3,13.0
MTN,Domestic,4,3.0
MTN,Domestic,5,9.0
MTN,Domestic,8,78.0
MTP,Domestic,1,1.0
MTP,Domestic,3,4.0
MTP,Domestic,5,6.0
MTP,Domestic,6,14.0
MTP,Domestic,7,3.0
MTP,Domestic,8,20.0
MTX,Domestic,1,21.0
MTX,Domestic,2,38.0
MTX,Domestic,3,60.0
MTX,Domestic,5,27.0
MTX,Domestic,6,60.0
MTX,Domestic,7,13.0
MTX,Domestic,8,27.0
MTX,Domestic,10,21.0
MTX,Domestic,11,13.0
MTX,Domestic,12,6.0
MTY,International,1,45622.0
MTY,International,2,38212.0
MTY,International,3,44526.0
MTY,International,4,46537.0
MTY,International,5,45270.0
MTY,International,6,47125.0
MTY,International,7,53847.0
MTY,International,8,48634.0
MTY,International,9,42562.0
MTY,International,10,46750.0
MTY,International,11,46939.0
MTY,International,12,55308.0
MUC,International,1,73558.0
MUC,International,2,61092.0
MUC,International,3,95245.0
MUC,International,4,104393.0
MUC,International,5,124680.0
MUC,International,6,133978.0
MUC,International,7,120449.0
MUC,International,8,127463.0
MUC,International,9,125938.0
MUC,International,10,115307.0
MUC,International,11,107210.0
MUC,International,12,111565.0
MUE,Domestic,1,321.0
MUE,Domestic,2,298.0
MUE,Domestic,3,322.0
MUE,Domestic,4,296.0
MUE,Domestic,5,336.0
MUE,Domestic,6,341.0
MUE,Domestic,7,410.0
MUE,Domestic,8,316.0
MUE,Domestic,9,279.0
MUE,Domestic,10,323.0
MUE,Domestic,11,330.0
MUE,Domestic,12,371.0
MUO,Domestic,4,20.0
MUO,Domestic,9,0.0
MVC,Domestic,3,0.0
MVD,International,1,11122.0
MVD,International,2,10300.0
MVD,International,3,9878.0
MVD,International,4,10022.0
MVD,International,5,11182.0
MVD,International,6,9194.0
MVD,International,7,10260.0
MVD,International,8,9688.0
MVD,International,9,10004.0
MVD,International,10,9510.0
MVD,International,11,9604.0
MVD,International,12,10648.0
MVL,Domestic,1,58.0
MVL,Domestic,2,47.0
MVL,Domestic,3,44.0
MVL,Domestic,4,7.0
MVL,Domestic,5,2.0
MVL,Domestic,11,6.0
MVL,Domestic,12,14.0
MVM,Domestic,5,46.0
MVM,Domestic,6,66.0
MVM,Domestic,9,8.0
MVN,Domestic,4,0.0
MVN,Domestic,9,0.0
MVN,Domestic,10,2.0
MVW,Domestic,1,0.0
MVW,Domestic,2,0.0
MVW,Domestic,3,0.0
MVW,Domestic,4,0.0
MVW,Domestic,5,6.0
MVW,Domestic,6,0.0
MVW,Domestic,7,0.0
MVW,Domestic,8,0.0
MVW,Domestic,9,0.0
MVW,Domestic,10,0.0
MVW,Domestic,11,0.0
MVW,Domestic,12,0.0
MVY,Domestic,1,531.0
MVY,Domestic,2,636.0
MVY,Domestic,3,733.0
MVY,Domestic,4,840.0
MVY,Domestic,5,2246.0
MVY,Domestic,6,7809.0
MVY,Domestic,7,14584.0
MVY,Domestic,8,16154.0
MVY,Domestic,9,4774.0
MVY,Domestic,10,2024.0
MVY,Domestic,11,804.0
MVY,Domestic,12,583.0
MWA,Domestic,1,765.0
MWA,Domestic,2,539.0
MWA,Domestic,3,796.0
MWA,Domestic,4,947.0
MWA,Domestic,5,852.0
MWA,Domestic,6,854.0
MWA,Domestic,7,841.0
MWA,Domestic,8,854.0
MWA,Domestic,9,902.0
MWA,Domestic,10,1056.0
MWA,Domestic,11,949.0
MWA,Domestic,12,693.0
MWH,Domestic,1,0.0
MWH,Domestic,2,0.0
MWH,Domestic,3,8.0
MWH,Domestic,5,0.0
MWH,Domestic,6,3.0
MWH,Domestic,7,2.0
MWH,Domestic,8,0.0
MWH,Domestic,9,14.0
MWH,Domestic,10,0.0
MWH,Domestic,11,329.0
MWH,Domestic,12,1.0
MWL,Domestic,12,0.0
MXF,Domestic,10,0.0
MXL,International,3,5.0
MXP,International,1,31666.0
MXP,International,2,25454.0
MXP,International,3,40440.0
MXP,International,4,42757.0
MXP,International,5,52029.0
MXP,International,6,63600.0
MXP,International,7,61855.0
MXP,International,8,64813.0
MXP,International,9,59419.0
MXP,International,10,36255.0
MXP,International,11,42384.0
MXP,International,12,51680.0
MXY,Domestic,1,0.0
MXY,Domestic,2,2.0
MXY,Domestic,3,1.0
MXY,Domestic,4,3.0
MXY,Domestic,5,13.0
MXY,Domestic,6,27.0
MXY,Domestic,7,46.0
MXY,Domestic,8,44.0
MXY,Domestic,9,13.0
MXY,Domestic,10,2.0
MXY,Domestic,11,0.0
MXY,Domestic,12,0.0
MYF,Domestic,5,98.0
MYF,Domestic,7,80.0
MYF,Domestic,8,46.0
MYF,Domestic,9,8.0
MYF,Domestic,10,54.0
MYJ,International,11,148.0
MYK,Domestic,1,0.0
MYK,Domestic,2,1.0
MYK,Domestic,3,0.0
MYK,Domestic,4,2.0
MYK,Domestic,5,2.0
MYK,Domestic,6,6.0
MYK,Domestic,7,2.0
MYK,Domestic,8,0.0
MYK,Domestic,9,7.0
MYK,Domestic,10,0.0
MYK,Domestic,11,2.0
MYK,Domestic,12,0.0
MYR,Domestic,1,41841.0
MYR,Domestic,2,52284.0
MYR,Domestic,3,91904.0
MYR,Domestic,4,114929.0
MYR,Domestic,5,136092.0
MYR,Domestic,6,161401.0
MYR,Domestic,7,182950.0
MYR,Domestic,8,175422.0
MYR,Domestic,9,93819.0
MYR,Domestic,10,112735.0
MYR,Domestic,11,71693.0
MYR,Domestic,12,56154.0
MYT,International,4,53.0
MYU,Domestic,1,133.0
MYU,Domestic,2,114.0
MYU,Domestic,3,162.0
MYU,Domestic,4,143.0
MYU,Domestic,5,180.0
MYU,Domestic,6,144.0
MYU,Domestic,7,165.0
MYU,Domestic,8,201.0
MYU,Domestic,9,192.0
MYU,Domestic,10,192.0
MYU,Domestic,11,141.0
MYU,Domestic,12,132.0
MZJ,Domestic,1,0.0
MZJ,Domestic,2,0.0
MZJ,Domestic,3,0.0
MZJ,Domestic,4,0.0
MZJ,Domestic,5,0.0
MZJ,Domestic,6,0.0
MZJ,Domestic,7,0.0
MZJ,Domestic,8,0.0
MZJ,Domestic,9,0.0
MZJ,Domestic,10,0.0
MZJ,Domestic,11,0.0
MZJ,Domestic,12,0.0
MZT,International,1,11648.0
MZT,International,2,12330.0
MZT,International,3,14388.0
MZT,International,4,7274.0
MZT,International,5,6051.0
MZT,International,6,6540.0
MZT,International,7,6074.0
MZT,International,8,4047.0
MZT,International,9,3159.0
MZT,International,10,6004.0
MZT,International,11,8641.0
MZT,International,12,11867.0
MZZ,Domestic,2,7.0
N1Y,Domestic,6,6.0
N2C,Domestic,2,30.0
N2C,Domestic,5,30.0
N2Y,Domestic,5,7.0
N3Y,Domestic,8,2.0
N4Y,Domestic,5,0.0
N4Y,Domestic,6,6.0
N4Y,Domestic,7,5.0
N4Y,Domestic,8,10.0
N4Y,Domestic,9,10.0
NAD,Domestic,7,2.0
NAN,International,1,10537.0
NAN,International,2,7253.0
NAN,International,3,7908.0
NAN,International,4,6745.0
NAN,International,5,8607.0
NAN,International,6,10500.0
NAN,International,7,11596.0
NAN,International,8,9377.0
NAN,International,9,8359.0
NAN,International,10,9140.0
NAN,International,11,7847.0
NAN,International,12,10325.0
NAP,International,5,2.0
NAP,International,6,5.0
NAP,International,7,11.0
NAP,International,9,8.0
NAS,International,1,74811.0
NAS,International,2,86735.0
NAS,International,3,123845.0
NAS,International,4,108208.0
NAS,International,5,102276.0
NAS,International,6,113400.0
NAS,International,7,130320.0
NAS,International,8,126131.0
NAS,International,9,59995.0
NAS,International,10,75047.0
NAS,International,11,94546.0
NAS,International,12,122875.0
NAT,International,12,122.0
NBO,International,10,429.0
NBO,International,11,3029.0
NBO,International,12,5738.0
NBW,International,2,0.0
NBW,International,4,0.0
NBW,International,5,0.0
NBW,International,6,0.0
NBW,International,7,0.0
NBW,International,8,0.0
NBW,International,9,0.0
NBW,International,10,0.0
NBW,International,11,0.0
NBW,International,12,0.0
NC1,Domestic,1,97.0
NC1,Domestic,2,106.0
NC1,Domestic,3,0.0
NC1,Domestic,6,0.0
NC1,Domestic,8,271.0
NC1,Domestic,10,0.0
NC1,Domestic,11,283.0
NCE,International,1,8.0
NCE,International,3,6.0
NCE,International,4,2431.0
NCE,International,5,6981.0
NCE,International,6,7704.0
NCE,International,7,6019.0
NCE,International,8,6631.0
NCE,International,9,5651.0
NCE,International,10,3587.0
NCE,International,11,4.0
NCE,International,12,1.0
NCL,International,4,922.0
NCL,International,5,1402.0
NCL,International,6,1624.0
NCL,International,7,2239.0
NCL,International,8,1757.0
NCL,International,9,1397.0
NCL,International,10,1925.0
NCL,International,11,578.0
NCL,International,12,886.0
NCN,Domestic,1,0.0
NCN,Domestic,2,0.0
NCN,Domestic,3,0.0
NCN,Domestic,4,0.0
NCN,Domestic,5,0.0
NCN,Domestic,6,0.0
