Airline,Dest_Airport,Passengers
Blue Jet SP Z o o,CLE,6.0
Tradewind Aviation,YQM,6.0
Chartright Air Inc.,TUS,6.0
"Comlux Malta, Ltd.",LTN,6.0
VistaJet Limited,YYC,6.0
Avjet Corporation,ADM,6.0
London Air Services Limited,ALB,6.0
VistaJet Limited,SZG,6.0
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,INL,6.0
Svenskt Industriflyg AB,MIA,6.0
International Jet Management GmbH,BUR,6.0
Ryan Air f/k/a Arctic Transportation,PAQ,6.0
Air Alsie A/S,LAX,6.0
Air Alsie A/S,LGB,6.0
Chartright Air Inc.,YYC,6.0
VistaJet Limited,RUH,6.0
Tradewind Aviation,INT,6.0
Blue Jet SP Z o o,LAX,6.0
CAT Aviation,NCE,6.0
Blue Jet SP Z o o,LIN,6.0
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,MLA,6.0
"ADVANCED AIR, LLC",BHM,6.0
"ADVANCED AIR, LLC",ATL,6.0
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CUN,6.0
Tradewind Aviation,RDU,6.0
CAT Aviation,HPN,6.0
Avjet Corporation,LAP,6.0
ACM AIR CHARTER GmbH,MCO,6.0
ABS JETS A.S,NAS,6.0
ACM AIR CHARTER GmbH,FRA,6.0
ABS JETS A.S,DUB,6.0
Chartright Air Inc.,ATL,6.0
Tradewind Aviation,OPF,6.0
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,HKG,6.0
Air Alsie A/S,BOS,6.0
CAT Aviation,BWI,6.0
Air Alsie A/S,HNL,6.0
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,ACT,6.0
Chartright Air Inc.,YYB,6.0
Boutique Air,ELP,6.0
"Jet Aviation Flight Services, Inc.",TAB,6.0
Chartright Air Inc.,GND,6.0
VistaJet Limited,ODE,6.0
Island Air Service,DLG,6.0
Boutique Air,BTV,6.0
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,JFK,6.0
Chartright Air Inc.,FAT,6.0
VistaJet Limited,PMO,6.0
Nolinor Aviation,YRJ,6.0
Nolinor Aviation,PIT,6.0
Boutique Air,FAT,6.0
Luxaviation Germany GmbH,SWF,6.0
London Air Services Limited,OMA,6.0
Chartright Air Inc.,ELH,6.0
Tradewind Aviation,YFC,5.0
Avjet Corporation,YYZ,5.0
Jet Aviation Business Jets AG,BGR,5.0
Tradewind Aviation,MYR,5.0
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,PSP,5.0
DCA,HPN,5.0
VistaJet Limited,HGH,5.0
Tradewind Aviation,MPV,5.0
Kenmore Air Harbor,YVR,5.0
Tradewind Aviation,MHH,5.0
"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",JAN,5.0
DCA,BOS,5.0
"ADVANCED AIR, LLC",LGB,5.0
ACM AIR CHARTER GmbH,SNN,5.0
"Jet Aviation Flight Services, Inc.",HLN,5.0
"Air Charter, Inc d/b/a Air Flamenco",SJU,5.0
DCA,PBI,5.0
JetClub AG,LBG,5.0
Avjet Corporation,COS,5.0
DCA,DUB,5.0
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LUK,5.0
ACM AIR CHARTER GmbH,SFO,5.0
DCA,BFI,5.0
DCA,MCO,5.0
Avjet Corporation,PSP,5.0
Avjet Corporation,BED,5.0
Avjet Corporation,BOB,5.0
ACM AIR CHARTER GmbH,ILM,5.0
Luxaviation Germany GmbH,OPF,5.0
"Jet Aviation Flight Services, Inc.",DUB,5.0
Chartright Air Inc.,BFI,5.0
Boutique Air,SYR,5.0
Svenskt Industriflyg AB,BFS,5.0
VistaJet Limited,POP,5.0
Tradewind Aviation,CIW,5.0
Svenskt Industriflyg AB,NHT,5.0
"Jet Aviation Flight Services, Inc.",CHS,5.0
Svenskt Industriflyg AB,MXP,5.0
Svenskt Industriflyg AB,MCO,5.0
VistaJet Limited,STR,5.0
Tradewind Aviation,BQN,5.0
DCA,EYW,5.0
CAT Aviation,BHX,5.0
Chartright Air Inc.,CUN,5.0
International Jet Management GmbH,YYR,5.0
Ryan Air f/k/a Arctic Transportation,DUT,5.0
VistaJet Limited,MAN,5.0
CAT Aviation,DAL,5.0
Unijet,BRS,5.0
Ryan Air f/k/a Arctic Transportation,AIN,5.0
Svenskt Industriflyg AB,OPF,5.0
Svenskt Industriflyg AB,ORL,5.0
Chartright Air Inc.,JAN,5.0
Flying Service N.V.,LTN,5.0
Tradewind Aviation,IAG,5.0
VistaJet Limited,MXP,5.0
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,DET,5.0
Flying Service N.V.,YYZ,5.0
"Polaris Aviation Solutions, LLC",AUH,5.0
Tradewind Aviation,YYG,5.0
Flying Service N.V.,SFO,5.0
"Jet Aviation Flight Services, Inc.",ACT,5.0
DCA,FAB,5.0
VistaJet Limited,VAV,5.0
Flying Service N.V.,MAF,5.0
Svenskt Industriflyg AB,ZRH,5.0
VistaJet Limited,JER,5.0
Tradewind Aviation,DFW,5.0
CAT Aviation,EWR,5.0
"ADVANCED AIR, LLC",SAF,5.0
Chartright Air Inc.,MLB,5.0
Tropic Ocean Airways LLC,ORL,5.0
VistaJet Limited,BWE,5.0
"Jet Aviation Flight Services, Inc.",LNK,5.0
"Jet Aviation Flight Services, Inc.",LPL,5.0
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,FLO,5.0
Chartright Air Inc.,SJD,5.0
Albinati aviation Limited,EWR,5.0
VistaJet Limited,ANU,5.0
Gainjet Aviation SA,LBG,5.0
VistaJet Limited,CLE,5.0
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BTR,5.0
TAG Aviation (UK) Ltd.,ORF,5.0
VistaJet Limited,CJU,5.0
Tropic Ocean Airways LLC,EYW,5.0
Chartright Air Inc.,TLS,5.0
"Jet Aviation Flight Services, Inc.",LFT,5.0
London Air Services Limited,IAD,5.0
"Jet Aviation Flight Services, Inc.",RIC,5.0
London Air Services Limited,ORL,5.0
"Jet Aviation Flight Services, Inc.",MDT,5.0
Dassault Falcon Service,BGR,5.0
Chartright Air Inc.,SLC,5.0
Air Alsie A/S,GRS,5.0
"Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",ILI,5.0
"Global Jet Luxembourg, Sa",NCE,5.0
London Air Services Limited,YHM,5.0
London Air Services Limited,MXL,5.0
Nolinor Aviation,OPF,5.0
Blue Jet SP Z o o,IAD,5.0
"Jet Aviation Flight Services, Inc.",QRO,5.0
London Air Services Limited,GNV,5.0
Chartright Air Inc.,YHM,5.0
Glock Aviation GmbH,VIE,5.0
Tropic Ocean Airways LLC,MCO,5.0
Albinati aviation Limited,LIN,5.0
"Jet Aviation Flight Services, Inc.",UVF,5.0
Atlas Air Inc.,MCO,5.0
"Jet Aviation Flight Services, Inc.",NUQ,5.0
"Jet Aviation Flight Services, Inc.",JMK,5.0
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,DRT,5.0
London Air Services Limited,YWG,5.0
Boutique Air,BNA,5.0
Tropic Ocean Airways LLC,SJU,5.0
Air Alsie A/S,ILM,5.0
Tropic Ocean Airways LLC,TPA,5.0
Boutique Air,COS,5.0
"Global Jet Luxembourg, Sa",HND,4.0
Chartright Air Inc.,AGS,4.0
Flying Group Lux S.A.,HPN,4.0
"Jet Aviation Flight Services, Inc.",SAF,4.0
"Comlux Malta, Ltd.",IND,4.0
"Jet Aviation Flight Services, Inc.",RSW,4.0
"Jet Aviation Flight Services, Inc.",RTM,4.0
"Jet Aviation Flight Services, Inc.",SAC,4.0
London Air Services Limited,YXX,4.0
"Global Jet Luxembourg, Sa",ETZ,4.0
Chartright Air Inc.,LPL,4.0
Tropic Ocean Airways LLC,GNV,4.0
Tradewind Aviation,JAN,4.0
"Jet Aviation Flight Services, Inc.",RME,4.0
London Air Services Limited,BCT,4.0
CAT Aviation,ORL,4.0
Avjet Corporation,POP,4.0
Nolinor Aviation,ILM,4.0
VistaJet Limited,NAP,4.0
Nolinor Aviation,MSP,4.0
Tropic Ocean Airways LLC,LNA,4.0
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,SJD,4.0
Chartright Air Inc.,BGI,4.0
Wright Air Service,FBK,4.0
Dassault Falcon Service,MIA,4.0
Chartright Air Inc.,BGR,4.0
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,MPL,4.0
Iliamna Air Taxi,ENA,4.0
Bering Air Inc.,MRI,4.0
Blue Jet SP Z o o,ARN,4.0
International Jet Management GmbH,LUK,4.0
Air Alsie A/S,SFO,4.0
Luxaviation Germany GmbH,RTM,4.0
CAT Aviation,DLH,4.0
Air Alsie A/S,JNU,4.0
CAT Aviation,BOS,4.0
VistaJet Limited,STL,4.0
International Jet Management GmbH,TEB,4.0
Avjet Corporation,YUL,4.0
Svenskt Industriflyg AB,DTW,4.0
Chartright Air Inc.,TCB,4.0
Chartright Air Inc.,TLC,4.0
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,IAH,4.0
Luxaviation S A,BOS,4.0
Ryan Air f/k/a Arctic Transportation,GAL,4.0
Svenskt Industriflyg AB,IAD,4.0
Air Alsie A/S,MSP,4.0
VistaJet Limited,RHO,4.0
Air Alsie A/S,MLH,4.0
Ryan Air f/k/a Arctic Transportation,EHM,4.0
Svenskt Industriflyg AB,GOT,4.0
Tradewind Aviation,ACY,4.0
Chartright Air Inc.,STT,4.0
Chartright Air Inc.,IAH,4.0
Avjet Corporation,LIH,4.0
Chartright Air Inc.,TUL,4.0
VistaJet Limited,NUQ,4.0
Nolinor Aviation,ORD,4.0
Trans Northern Airways d/b/a Air Unlimited Charter Services,BHM,4.0
Chartright Air Inc.,HOU,4.0
Trans Northern Airways d/b/a Air Unlimited Charter Services,EYW,4.0
"ADVANCED AIR, LLC",TUL,4.0
Chartright Air Inc.,YGK,4.0
VistaJet Limited,ORL,4.0
Avjet Corporation,AUS,4.0
Bering Air Inc.,FAI,4.0
Blue Jet SP Z o o,VKO,4.0
Atlas Air Inc.,MAN,4.0
Chartright Air Inc.,FAO,4.0
DCA,PDX,4.0
Svenskt Industriflyg AB,ATL,4.0
Luxaviation Germany GmbH,NCE,4.0
London Air Services Limited,RDU,4.0
Luxaviation Germany GmbH,PBI,4.0
Air Alsie A/S,HPN,4.0
"ADVANCED AIR, LLC",PIE,4.0
"ADVANCED AIR, LLC",COS,4.0
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,YHM,4.0
DCA,ZRH,4.0
Flying Service N.V.,LYN,4.0
"Jet Aviation Flight Services, Inc.",CVG,4.0
DCA,ARN,4.0
CAT Aviation,YYZ,4.0
Flying Service N.V.,LAX,4.0
CAT Aviation,GVA,4.0
ACM AIR CHARTER GmbH,IND,4.0
"Global Jet Luxembourg, Sa",ANC,4.0
Nolinor Aviation,BED,4.0
Flying Service N.V.,IAD,4.0
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,GFK,4.0
"Jet Aviation Flight Services, Inc.",CIW,4.0
DCA,ATL,4.0
Avjet Corporation,JAX,4.0
Chartright Air Inc.,YQA,4.0
Flying Service N.V.,FAB,4.0
"Global Jet Luxembourg, Sa",AUS,4.0
VistaJet Limited,GIG,4.0
TAG Aviation S.A.,YYR,4.0
ACM AIR CHARTER GmbH,FAB,4.0
Avjet Corporation,TSN,4.0
Smokey Bay Air Inc.,ADQ,4.0
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,PMI,4.0
"ADVANCED AIR, LLC",IPL,4.0
Chartright Air Inc.,YMX,4.0
"Jet Aviation Flight Services, Inc.",DET,4.0
"ADVANCED AIR, LLC",HOU,4.0
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CPH,4.0
CAT Aviation,VIE,4.0
"Jet Aviation Flight Services, Inc.",ESE,4.0
Boutique Air,GFK,4.0
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,GCM,4.0
TAG Aviation S.A.,HOU,4.0
TAG Aviation S.A.,MSP,4.0
"Polaris Aviation Solutions, LLC",NCE,4.0
TAG Aviation S.A.,SFO,4.0
"Jet Aviation Flight Services, Inc.",FAT,4.0
Swiss Air Ambulance,ZRH,4.0
Swiss Air Ambulance,TXL,4.0
"Jet Aviation Flight Services, Inc.",CHA,4.0
Swiss Air Ambulance,PNE,4.0
"Jet Aviation Flight Services, Inc.",ICT,4.0
"ADVANCED AIR, LLC",MIA,4.0
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,RME,4.0
"Jet Aviation Flight Services, Inc.",ISP,4.0
Avjet Corporation,CTS,4.0
Tradewind Aviation,YHM,4.0
Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,BTT,4.0
JetClub AG,OGG,4.0
Chartright Air Inc.,AUA,4.0
Swiss Air Ambulance,AUS,4.0
Tropic Ocean Airways LLC,RSW,4.0
VistaJet Limited,MDT,4.0
VistaJet Limited,ESB,4.0
Tropic Ocean Airways LLC,PIE,4.0
"Global Jet Luxembourg, Sa",DLH,4.0
Boutique Air,HOB,4.0
"ADVANCED AIR, LLC",PHX,4.0
London Air Services Limited,COS,4.0
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CPR,4.0
Chartright Air Inc.,PBC,4.0
"Mokulele Flight Services, Inc.",ITO,4.0
VistaJet Limited,LIR,4.0
Flying Service N.V.,BMA,4.0
"ADVANCED AIR, LLC",MCI,4.0
Flying Service N.V.,CDG,4.0
ABS JETS A.S,PSP,4.0
Air Alsie A/S,BFI,4.0
Boutique Air,OAK,4.0
"ADVANCED AIR, LLC",MCO,4.0
London Air Services Limited,YLW,4.0
"Mokulele Flight Services, Inc.",HHR,4.0
Avjet Corporation,CLL,4.0
CAT Aviation,MIA,4.0
"ADVANCED AIR, LLC",MCC,4.0
Air Alsie A/S,KOA,3.0
"Jet Aviation Flight Services, Inc.",YQT,3.0
Chartright Air Inc.,YQB,3.0
ACM AIR CHARTER GmbH,SXF,3.0
Svenskt Industriflyg AB,LAX,3.0
Avjet Corporation,TLC,3.0
VistaJet Limited,SEN,3.0
ACM AIR CHARTER GmbH,TUS,3.0
"ADVANCED AIR, LLC",CYS,3.0
International Jet Management GmbH,HPN,3.0
CAT Aviation,BRU,3.0
ABS JETS A.S,KEF,3.0
"Jet Aviation Flight Services, Inc.",ZRH,3.0
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,MID,3.0
Air Hamburg Luftverkehrsgesellschaft mbH,TEB,3.0
Tradewind Aviation,DET,3.0
Chartright Air Inc.,YYJ,3.0
Luxaviation S A,JFK,3.0
Air Alsie A/S,AUS,3.0
Luxaviation S A,SVO,3.0
Chartright Air Inc.,BOG,3.0
Wright Air Service,GKN,3.0
CAT Aviation,GWT,3.0
Air Alsie A/S,BKI,3.0
ABS JETS A.S,RNO,3.0
Glock Aviation GmbH,KLU,3.0
Air Alsie A/S,BOG,3.0
Air Alsie A/S,CLE,3.0
Avjet Corporation,SEA,3.0
CAT Aviation,OAK,3.0
Tradewind Aviation,LGA,3.0
Tradewind Aviation,LNK,3.0
CAT Aviation,BTV,3.0
"Global Jet Luxembourg, Sa",OLB,3.0
Chartright Air Inc.,ACA,3.0
"ADVANCED AIR, LLC",IAH,3.0
Via Airlines d/b/a Charter Air Transport,DEN,3.0
Air Alsie A/S,AMS,3.0
ACM AIR CHARTER GmbH,OPF,3.0
ACM AIR CHARTER GmbH,OBF,3.0
Air Alsie A/S,ANC,3.0
ACM AIR CHARTER GmbH,MAD,3.0
International Jet Management GmbH,BOS,3.0
Svenskt Industriflyg AB,OAK,3.0
Tradewind Aviation,POP,3.0
International Jet Management GmbH,BLK,3.0
London Air Services Limited,YYZ,3.0
Tradewind Aviation,CLE,3.0
Atlas Air Inc.,SJU,3.0
Tradewind Aviation,CLT,3.0
ABS JETS A.S,BOS,3.0
Tradewind Aviation,DSM,3.0
Air Hamburg Luftverkehrsgesellschaft mbH,BGR,3.0
TAG Aviation (UK) Ltd.,LBG,3.0
Tropic Ocean Airways LLC,SPG,3.0
VistaJet Limited,BRN,3.0
Air Alsie A/S,YWG,3.0
Dassault Falcon Service,PBI,3.0
Avjet Corporation,SAC,3.0
Nolinor Aviation,DSM,3.0
Air Alsie A/S,YUL,3.0
Chartright Air Inc.,SAT,3.0
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,DEN,3.0
Tropic Ocean Airways LLC,POP,3.0
"Jet Aviation Flight Services, Inc.",AMS,3.0
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,SNA,3.0
Air Alsie A/S,YQB,3.0
London Air Services Limited,BUR,3.0
Luxaviation Germany GmbH,BUD,3.0
Flying Service N.V.,BOS,3.0
"Jet Aviation Flight Services, Inc.",SNR,3.0
DCA,SNA,3.0
Unijet,MSP,3.0
Swiss Air Ambulance,BES,3.0
CAT Aviation,GLA,3.0
Swiss Air Ambulance,PHX,3.0
"Jet Aviation Flight Services, Inc.",PVD,3.0
Luxaviation Germany GmbH,TLL,3.0
London Air Services Limited,BLI,3.0
VistaJet Limited,LIM,3.0
Hageland Aviation Service,EHM,3.0
Nolinor Aviation,MAF,3.0
VistaJet Limited,MWH,3.0
VistaJet Limited,KEF,3.0
"Jet Aviation Flight Services, Inc.",PNE,3.0
Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,SCC,3.0
"Jet Aviation Flight Services, Inc.",CRQ,3.0
Nolinor Aviation,FOK,3.0
Unijet,NAP,3.0
Avjet Corporation,RME,3.0
Hageland Aviation Service,DLG,3.0
London Air Services Limited,ORD,3.0
TAG Aviation (UK) Ltd.,BGR,3.0
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LRD,3.0
VistaJet Limited,PSA,3.0
International Jet Management GmbH,OLB,3.0
Avjet Corporation,EYW,3.0
Avjet Corporation,DFW,3.0
DCA,SFO,3.0
"Jet Aviation Flight Services, Inc.",YEG,3.0
DCA,MDW,3.0
ABS JETS A.S,SAV,3.0
DCA,SAF,3.0
VistaJet Limited,MBJ,3.0
International Jet Management GmbH,IAD,3.0
Avjet Corporation,ORD,3.0
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,MAO,3.0
Flying Service N.V.,BGR,3.0
Air Alsie A/S,PWM,3.0
Svenskt Industriflyg AB,CXO,3.0
Chartright Air Inc.,CVG,3.0
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,IPT,3.0
ABS JETS A.S,BGR,3.0
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,CHA,3.0
CAT Aviation,PBI,3.0
TAG Aviation (UK) Ltd.,EDI,3.0
Chartright Air Inc.,MLU,3.0
VistaJet Limited,CUN,3.0
VistaJet Limited,GRS,3.0
Air Alsie A/S,RDU,3.0
Avjet Corporation,HLN,3.0
Alaska Central Express,EHM,3.0
VistaJet Limited,GMP,3.0
"Jet Aviation Flight Services, Inc.",TXK,3.0
Tropic Ocean Airways LLC,VRB,2.0
Flying Service N.V.,CTA,2.0
"ADVANCED AIR, LLC",MHR,2.0
Air Alsie A/S,BGR,2.0
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,SXM,2.0
Flying Service N.V.,DAL,2.0
Air Alsie A/S,LIN,2.0
"Global Jet Luxembourg, Sa",BFI,2.0
Flying Service N.V.,DTW,2.0
CAT Aviation,IAD,2.0
"ADVANCED AIR, LLC",CPR,2.0
Avjet Corporation,CLT,2.0
Avjet Corporation,FXE,2.0
Gainjet Aviation SA,BWI,2.0
Avjet Corporation,TCC,2.0
Grant Aviation,ADK,2.0
Skyfirst Limited,TEB,2.0
Avjet Corporation,SYR,2.0
Flying Service N.V.,ZRH,2.0
Avjet Corporation,STL,2.0
Flying Service N.V.,YYC,2.0
Mesa Airlines Inc.,FOE,2.0
Gainjet Aviation SA,SFO,2.0
Flying Service N.V.,SEA,2.0
Flying Service N.V.,MDW,2.0
Avjet Corporation,TTN,2.0
Flying Service N.V.,HPN,2.0
Air Alsie A/S,ARN,2.0
"Global Jet Luxembourg, Sa",ATL,2.0
ABS JETS A.S,PLS,2.0
Flying Service N.V.,VKO,2.0
Flying Group Lux S.A.,MDW,2.0
Flying Service N.V.,BED,2.0
"Maritime Helicopters, Inc.",OME,2.0
ABS JETS A.S,SOF,2.0
Air Alsie A/S,YEG,2.0
Avjet Corporation,BDL,2.0
DCA,BQH,2.0
ABS JETS A.S,SFO,2.0
"Maritime Helicopters, Inc.",UNK,2.0
Warbelow,OTZ,2.0
Svenskt Industriflyg AB,BCN,2.0
Acropolis Aviation Ltd.,ORK,2.0
Air Alsie A/S,SGD,2.0
Svenskt Industriflyg AB,MAN,2.0
Air Alsie A/S,KEF,2.0
Air Alsie A/S,BWI,2.0
Acropolis Aviation Ltd.,LAX,2.0
Air Alsie A/S,LAS,2.0
Air Alsie A/S,PHL,2.0
Laudamotion GmbH,VIE,2.0
CAT Aviation,BUD,2.0
Air Alsie A/S,OPF,2.0
Air Alsie A/S,LYX,2.0
Acropolis Aviation Ltd.,GTF,2.0
"Global Jet Luxembourg, Sa",LTN,2.0
Air Alsie A/S,LGW,2.0
"Hillwood Airways, LLC  f/k/a   ATX Air Services, LLC",COS,2.0
Tropic Ocean Airways LLC,BCT,2.0
Avjet Corporation,BFL,2.0
CAT Aviation,FLL,2.0
"ADVANCED AIR, LLC",TEB,2.0
Air Alsie A/S,CIA,2.0
Tradewind Aviation,YHZ,2.0
Flying Service N.V.,AMS,2.0
Unijet,BRU,2.0
Flying Group Lux S.A.,PHL,2.0
Unijet,PSP,2.0
Avjet Corporation,PBI,2.0
Hageland Aviation Service,BTT,2.0
Avjet Corporation,PDX,2.0
"Global Jet Luxembourg, Sa",SMA,2.0
CAT Aviation,BGR,2.0
DCA,SXF,2.0
Avjet Corporation,PIE,2.0
Avjet Corporation,PLS,2.0
Aeromexico,PBI,2.0
"Maritime Helicopters, Inc.",AKN,2.0
Flying Group Lux S.A.,ICT,2.0
Kenmore Air Harbor,YBL,2.0
Avjet Corporation,ACY,2.0
Sparfell Luftfahrt GmbH,VIE,2.0
Tradewind Aviation,YYR,2.0
Flying Group Lux S.A.,BGR,2.0
Air Alsie A/S,GLO,2.0
SkyWest Airlines Inc.,GUS,2.0
Avjet Corporation,RSW,2.0
Tradewind Aviation,SAV,2.0
Blue Jet SP Z o o,LAS,2.0
VistaJet Limited,OGG,2.0
Chartright Air Inc.,GCM,2.0
VistaJet Limited,OAK,2.0
Blue Jet SP Z o o,MIA,2.0
Chartright Air Inc.,ICT,2.0
Via Airlines d/b/a Charter Air Transport,ORL,2.0
Via Airlines d/b/a Charter Air Transport,OPF,2.0
Blue Jet SP Z o o,BED,2.0
Blue Jet SP Z o o,OPF,2.0
"Comlux Malta, Ltd.",MAD,2.0
Jet Aviation Business Jets AG,LUG,2.0
Jet Aviation Business Jets AG,OLB,2.0
"Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",AKN,2.0
"Jet Aviation Flight Services, Inc.",YYJ,2.0
"Jet Aviation Flight Services, Inc.",ANC,2.0
VistaJet Limited,LUX,2.0
Luxaviation Germany GmbH,CIA,2.0
VistaJet Limited,OSL,2.0
Swiss Air Ambulance,GVA,2.0
Luxaviation Germany GmbH,SFO,2.0
Luxaviation S A,BQH,2.0
VistaJet Limited,SXB,2.0
Luxaviation S A,BGR,2.0
VistaJet Limited,SEA,2.0
Luxaviation S A,BFI,2.0
Luxaviation Germany GmbH,ZRH,2.0
Luxaviation Germany GmbH,TEB,2.0
International Jet Management GmbH,SFO,2.0
Luxaviation Germany GmbH,HPN,2.0
International Jet Management GmbH,YYT,2.0
Chartright Air Inc.,CUR,2.0
Chartright Air Inc.,YKA,2.0
International Jet Management GmbH,ZRH,2.0
Tradewind Aviation,AAO,2.0
VistaJet Limited,PEG,2.0
Luxaviation Germany GmbH,NAP,2.0
Mjet GmbH,IAH,2.0
VistaJet Limited,LIS,2.0
Chartright Air Inc.,CHA,2.0
Chartright Air Inc.,SAF,2.0
Chartright Air Inc.,PHN,2.0
Nolinor Aviation,OMA,2.0
Nolinor Aviation,MYR,2.0
"Jet Aviation Flight Services, Inc.",PRG,2.0
"Jet Aviation Flight Services, Inc.",OMA,2.0
VistaJet Limited,CMN,2.0
Nolinor Aviation,BWI,2.0
"Jet Aviation Flight Services, Inc.",LUX,2.0
"Jet Aviation Flight Services, Inc.",HOW,2.0
VistaJet Limited,CLT,2.0
"Jet Aviation Flight Services, Inc.",MAD,2.0
TAG Aviation (UK) Ltd.,STL,2.0
"Jet Aviation Flight Services, Inc.",NTR,2.0
VistaJet Limited,BOH,2.0
VistaJet Limited,BOD,2.0
Nolinor Aviation,BTV,2.0
VistaJet Limited,EDI,2.0
VistaJet Limited,AKL,2.0
Swiss Air Ambulance,MDW,2.0
TAG Aviation (UK) Ltd.,AMS,2.0
Swiss Air Ambulance,SEA,2.0
"Jet Aviation Flight Services, Inc.",CLE,2.0
VistaJet Limited,JMK,2.0
Swiss Air Ambulance,YPQ,2.0
"Polaris Aviation Solutions, LLC",HPN,2.0
"Polaris Aviation Solutions, LLC",CBG,2.0
"ADVANCED AIR, LLC",CNM,2.0
"Jet Aviation Flight Services, Inc.",FAB,2.0
JetClub AG,STR,2.0
"Jet Aviation Flight Services, Inc.",TYR,2.0
"Jet Aviation Flight Services, Inc.",FTW,2.0
"Jet Aviation Flight Services, Inc.",TSA,2.0
"Jet Aviation Flight Services, Inc.",TLC,2.0
"Jet Aviation Flight Services, Inc.",GND,2.0
"Jet Aviation Flight Services, Inc.",SXF,2.0
"Jet Aviation Flight Services, Inc.",GNV,2.0
Chartright Air Inc.,CHS,2.0
Albinati Aeronautics SA,YYR,2.0
ACM AIR CHARTER GmbH,FOK,2.0
Tradewind Aviation,MDT,2.0
ACM AIR CHARTER GmbH,YHZ,2.0
Avjet Corporation,YEG,2.0
ACM AIR CHARTER GmbH,TTN,2.0
CAT Aviation,ANC,2.0
Tradewind Aviation,ILM,2.0
ACM AIR CHARTER GmbH,BOG,2.0
ACM AIR CHARTER GmbH,IAD,2.0
ABS JETS A.S,CLT,2.0
CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,FPO,2.0
Luxaviation S A,FRA,2.0
ACM AIR CHARTER GmbH,ROC,2.0
Tradewind Aviation,GRB,2.0
ABS JETS A.S,EWR,2.0
Tradewind Aviation,IND,2.0
ACM AIR CHARTER GmbH,ANC,2.0
Luxaviation S A,LCA,2.0
"ADVANCED AIR, LLC",ACT,2.0
Avjet Corporation,TUS,2.0
Tradewind Aviation,CHS,2.0
VistaJet Limited,TFN,2.0
Tradewind Aviation,MSP,2.0
International Jet Management GmbH,ANC,2.0
Iliamna Air Taxi,ADQ,2.0
Tradewind Aviation,MSY,2.0
VistaJet Limited,TLC,2.0
ACM AIR CHARTER GmbH,JFK,2.0
Luxaviation S A,FAB,2.0
Tradewind Aviation,PTP,2.0
Avjet Corporation,TYR,2.0
VistaJet Limited,GCM,1.0
"Jet Aviation Flight Services, Inc.",YBG,1.0
"Global Jet Luxembourg, Sa",HPN,1.0
Comlux Aruba NV,OPF,1.0
Air Alsie A/S,PMI,1.0
"Jet Aviation Flight Services, Inc.",YHM,1.0
CAT Aviation,LUG,1.0
Air Alsie A/S,OLB,1.0
Iberia Air Lines Of Spain,AUS,1.0
Blue Jet SP Z o o,SIR,1.0
Flying Service N.V.,TTN,1.0
Tradewind Aviation,ORL,1.0
"Jet Aviation Flight Services, Inc.",BRO,1.0
Chartright Air Inc.,MEM,1.0
Tradewind Aviation,NAS,1.0
Tradewind Aviation,ORD,1.0
Flying Service N.V.,DUS,1.0
Tradewind Aviation,CHA,1.0
